Date,title,category,account,amount,currency,type,transfer-amount,transfer-currency,to-account,receive-amount,receive-currency,description,due-date,id
2023-10-18 13:57:27.120,Snacks,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,affa6bc0-30dc-419e-a503-1afce696d3fc
2023-10-18 13:56:49.505,Withdraw,,Savings Bank,0.00,INR,TRANSFER,500.00,INR,Cash,500.00,INR,,,4ac9b3d2-3223-4b06-bcd4-e4c870667bd1
2023-10-18 13:56:15.773,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,5eafe6b2-c6ee-471e-a9b1-d4df02660108
2023-10-18 11:47:13.193,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,9bbd56aa-e590-4c3d-a360-0ddbbe9a1567
2023-10-18 03:46:36.511,Adjust balance,,Savings Bank,20.00,INR,INCOME,,,,,,,,fb847a72-11a0-4de9-a9bd-7af8e59107ba
2023-10-18 03:45:43.457,Recharge,,Savings Bank,0.00,INR,TRANSFER,200.00,INR,Metro Card,200.00,INR,,,5a7f66a1-f069-44b8-8596-da49efc87376
2023-10-17 14:06:51.024,Stonks,Bills & Fees,Savings Bank,111.00,INR,EXPENSE,,,,,,,,4ed9144f-a099-42b6-a750-e168f502f6d5
2023-10-17 14:05:51.717,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b0abacd3-96ae-4281-820f-80ab45159bee
2023-10-17 14:05:45.338,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,102892f2-b50d-48de-95c0-31a8b0f54abf
2023-10-17 14:05:28.329,Metro,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,8b0af34c-082b-4235-95b9-af521eb4b6bf
2023-10-17 14:05:15.571,Chotu,Bills & Fees,Savings Bank,"1,000.00",INR,EXPENSE,,,,,,,,137ff062-5b2f-4124-b28a-6351c338d7cf
2023-10-17 14:05:09.168,Baba,Bills & Fees,Savings Bank,"2,000.00",INR,EXPENSE,,,,,,,,f5770ed6-34f8-4659-976d-d5c4957ae301
2023-10-16 02:31:46.122,Capt. Payment,Bills & Fees,Savings Bank,"5,000.00",INR,INCOME,,,,,,,,d2dcc2f2-0b75-4383-851e-e0bc369d06f0
2023-10-15 03:06:47.570,Adjust balance,,Savings Bank,35.00,INR,EXPENSE,,,,,,,,1bdfdea9-d157-482a-8830-a84013b1b4d6
2023-10-15 03:05:27.517,Adjust balance,,Cash,8.00,INR,INCOME,,,,,,,,706ac425-419e-4c59-a5a0-dd624fa5901e
2023-10-06 07:54:37.276,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,425f3283-a482-4672-bed4-af89af56f2f1
2023-10-06 02:28:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,fb613be8-3fea-45a8-bcca-4b9a4d64aa02
2023-10-05 11:18:59.944,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,be292616-532f-4010-9c20-1c9209e2eb9c
2023-10-05 02:36:50.722,Baba,Bills & Fees,Cash,90.00,INR,INCOME,,,,,,,,7c6dcdda-a122-4838-972f-ad813fc2b371
2023-10-03 12:59:56.996,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,695d3e1a-611e-4cfb-a2ec-0e61074949f2
2023-10-03 02:48:42.707,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a098bac2-8411-45eb-abf5-93df91df0d19
2023-09-30 09:59:33.963,Baba,Bills & Fees,Savings Bank,500.00,INR,EXPENSE,,,,,,,,9c51efa5-0626-44d4-82cc-2e08147e1fe8
2023-09-30 05:06:46.756,Snacks,Food & Drinks,Savings Bank,55.00,INR,EXPENSE,,,,,,,,44f4d4ca-8e97-4b13-a798-2ea9ab2f4b3e
2023-09-29 17:31:00.000,Auto+Bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,67ef2a42-5539-4d8b-96d6-3bbc03044127
2023-09-28 17:35:00.000,Baba,Bills & Fees,Savings Bank,500.00,INR,EXPENSE,,,,,,,,42f47d1d-175b-4c7a-9ab1-f3a41f12d45b
2023-09-28 13:48:55.602,Snacks,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,54552def-f497-4a56-81c6-410afd754c44
2023-09-28 11:01:06.138,Adjust balance,,Cash,4.00,INR,EXPENSE,,,,,,,,d717ea31-9c25-4861-8a94-1e0afdcdb441
2023-09-28 10:30:25.262,Baba,Bills & Fees,Savings Bank,"1,000.00",INR,EXPENSE,,,,,,,,c1ec79d5-ea30-4dfd-9905-e1dda40bcfb7
2023-09-28 06:34:26.839,Chotu,Bills & Fees,Cash,20.00,INR,EXPENSE,,,,,,,,d345b65d-0998-4654-a791-8b1b8e34e4b3
2023-09-27 06:34:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,1a029d91-ca69-4e79-986b-018c24493673
2023-09-27 03:14:57.910,Sid,Bills & Fees,Savings Bank,40.00,INR,EXPENSE,,,,,,,,e96c2cf9-b558-4e52-a92f-03bf142ac615
2023-09-25 17:39:00.000,Interest,Bills & Fees,Savings Bank,3.00,INR,INCOME,,,,,,,,368720e5-aebd-4a98-b0c0-39b6cb3d18d0
2023-09-25 14:21:44.027,Snacks,Food & Drinks,Savings Bank,25.00,INR,EXPENSE,,,,,,,,fd839a36-c81d-44c9-9c7b-acdab413ca6d
2023-09-25 14:21:22.409,Jalebi,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,3f797648-64e0-4c0f-8fa8-0b7e3ccbff7a
2023-09-25 14:21:05.606,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,82220db6-f3f7-41da-b032-df0666122292
2023-09-25 14:20:59.632,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,9bc31a9c-d617-47b7-8aed-3f46a5bd8475
2023-09-23 17:41:00.000,Recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,a687a5db-941c-4445-83dd-607f55caa731
2023-09-23 07:47:07.440,Adjust balance,,Savings Bank,20.00,INR,EXPENSE,,,,,,,,3ed9f40f-a911-47f3-ba42-805eff58c65e
2023-09-23 07:46:26.771,Adjust balance,,Cash,40.00,INR,EXPENSE,,,,,,,,0654ac2f-fbfb-4d0c-8ed0-e111fb4b41ed
2023-09-23 07:45:21.172,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,60f91f51-4369-4e37-9983-f0a32cf8966b
2023-09-23 07:45:13.516,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,6ea4a6c0-8437-45f5-8ffa-e2daf331858b
2023-09-23 07:23:40.225,Chotu,Bills & Fees,Savings Bank,50.00,INR,EXPENSE,,,,,,,,3517dcdc-25a5-4cf2-b997-cac90b475030
2023-09-22 08:11:20.220,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d1b98b83-4132-419d-b401-e4ac9ae10f26
2023-09-21 14:31:56.001,Advance,,Savings Bank,"3,001.00",INR,INCOME,,,,,,,,7c8d353e-9dde-434a-acc6-e839af3aef5b
2023-09-20 09:44:37.871,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,4848a5ea-2893-4fd7-9b0e-1f43a725b50d
2023-09-19 03:48:45.758,Prints,Bills & Fees,Savings Bank,5.00,INR,EXPENSE,,,,,,,,def4e696-df36-4f16-9dd4-43a6751ba076
2023-09-19 03:48:37.082,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,5ba30e66-100b-46ad-8a15-97a848b16230
2023-09-19 03:48:30.961,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e012e290-e108-4e8b-ba66-d6cc64134cf8
2023-09-18 13:48:03.901,Parking,Bills & Fees,Cash,25.00,INR,EXPENSE,,,,,,,,e99b9932-99cb-47f6-8a5e-0811366920db
2023-09-16 07:43:22.684,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,7c0a060e-f3a4-44cd-b9dd-824ae61dac3b
2023-09-15 07:42:00.000,Pastry,Food & Drinks,Cash,100.00,INR,EXPENSE,,,,,,,,cd3cc6dd-acde-4df6-b521-6cc73f7af28a
2023-09-15 07:28:22.793,Transport,Transport,Cash,45.00,INR,EXPENSE,,,,,,,,5438c8ab-113f-4628-81f2-73c3bb2080dd
2023-09-15 07:28:00.752,Bus incident,,Savings Bank,0.00,INR,TRANSFER,20.00,INR,Cash,20.00,INR,,,6fe85ced-7b89-41b1-98ce-74216ddaf340
2023-09-15 07:06:00.000,Snacks,Food & Drinks,Savings Bank,30.00,INR,INCOME,,,,,,,,b4d65eed-3128-4395-93b1-98ef40af297f
2023-09-15 07:06:00.000,Drink,Transport,Savings Bank,10.00,INR,EXPENSE,,,,,,,,6938bd27-7796-4f4b-a1ed-23a8d77c02cb
2023-09-15 07:05:00.000,Snacks,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,0d87bd72-5c47-4e07-9de1-d6d7812adf18
2023-09-14 14:59:36.598,Adjust balance,,Cash,10.00,INR,EXPENSE,,,,,,,,3b3ca74e-89ad-48d6-85ed-5babd4cebc78
2023-09-14 14:58:22.536,Adjust balance,,Savings Bank,30.00,INR,EXPENSE,,,,,,,,04297db2-92d4-4458-afe3-e6b32f3d0b65
2023-09-14 14:55:20.289,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,c691812d-37d6-4b21-b6d3-f64ee888c742
2023-09-14 03:08:50.790,Sid,Bills & Fees,Savings Bank,56.00,INR,EXPENSE,,,,,,,,ef5a7408-3e1e-4af6-895f-45b2258984d9
2023-09-14 03:08:38.780,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,276e3349-85c0-4ccd-9538-44f5a9093a5e
2023-09-13 03:09:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,2fdb0d0f-9d32-423d-b44c-b3d55d9b7998
2023-09-11 19:11:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7718a09c-a594-47a0-b739-8dea92fbb46c
2023-09-11 04:50:42.916,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,4ddf6fe9-7d89-44ec-b0b9-205adf69f3b5
2023-09-11 04:50:30.609,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,86c0eaeb-2967-4bdc-ade4-8d8b002413f4
2023-09-10 04:50:00.000,Snacks,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,ad9aebb6-4c6a-4029-a56c-0432753c55dd
2023-09-09 11:42:29.034,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,1081a9fa-7cc3-476c-81e9-8db15632c4ee
2023-09-08 14:57:00.000,,,Savings Bank,64.00,INR,EXPENSE,,,,,,,,f65f482b-596c-4ac3-bf55-84ccd5afe501
2023-09-08 12:21:51.428,Withdraw,,Savings Bank,0.00,INR,TRANSFER,500.00,INR,Cash,500.00,INR,,,f8076e19-6b6f-46ea-8fd8-fd72bffc5fff
2023-09-08 09:44:49.580,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,885b7731-fc46-41ed-bb0c-a74c5efad793
2023-09-08 03:30:38.336,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,5a7eb41a-6f0c-4520-b2cf-37d355df5351
2023-09-07 16:10:20.510,Snacks,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,79c41cc5-3820-4783-a412-e180f2ef0d36
2023-09-06 02:53:31.674,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,ef4c710a-1aaf-4820-8b52-170d967540ef
2023-09-06 02:53:22.262,Adjust balance,,Cash,20.00,INR,EXPENSE,,,,,,,,b00bee3e-afdf-4f7a-87ff-003c8ec54eab
2023-09-06 02:53:13.885,Adjust balance,,Savings Bank,"1,040.00",INR,INCOME,,,,,,,,1111d898-bdbc-4ed2-b00d-0d38c0db2692
2023-08-23 03:22:20.429,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,21a4dca9-ab09-475b-bfb8-6e39013d08f4
2023-08-22 03:55:32.936,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,fa63d868-93f0-46ad-a3b6-2cc3e78427b6
2023-08-21 12:24:39.732,Pass,Transport,Cash,430.00,INR,EXPENSE,,,,,,,,116cbb27-0bc7-4d0d-98ec-f2d80e8e31f6
2023-08-21 11:59:41.003,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,68f696ac-d8a0-41cd-90fc-8825fc2ffea0
2023-08-21 11:59:31.716,Bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,7d33eba6-3275-4e53-ad32-e0fefadfb8fd
2023-08-21 11:59:25.029,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,4d8263cb-b6f3-41ef-93cd-7609271b4458
2023-08-21 11:59:18.751,Add,Bills & Fees,Cash,50.00,INR,INCOME,,,,,,,,6f399986-7fc1-4795-993a-5cf3a51d3b94
2023-08-18 12:21:05.023,Chotu,Bills & Fees,Cash,10.00,INR,EXPENSE,,,,,,,,95847d24-a85f-404d-947e-2293878de723
2023-08-18 03:45:15.170,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,56cc91a3-3cb8-4e06-a55d-811f973bd691
2023-08-18 03:00:38.253,Pocket Money,Bills & Fees,Cash,600.00,INR,INCOME,,,,,,,,94fda512-cd23-4417-ba49-364a711a1299
2023-08-18 03:00:24.246,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b830d31a-1e86-4add-b772-14e8b36b22ce
2023-08-17 06:27:50.681,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,62bac057-406c-4d02-87ad-44871eb52f56
2023-08-17 03:01:00.000,Stickers,Bills & Fees,Savings Bank,20.00,INR,EXPENSE,,,,,,,,b922f796-634f-41ad-8dc9-3c7ed41a5c3e
2023-08-16 17:23:31.644,Stationary,Bills & Fees,Savings Bank,50.00,INR,EXPENSE,,,,,,,,61e77773-9b65-4ba5-b8d2-3c1e69d686f6
2023-08-16 17:22:57.562,Juice,Food & Drinks,Savings Bank,40.00,INR,EXPENSE,,,,,,,,08b24daa-7179-43c3-baea-a562dd34b951
2023-08-16 17:22:40.831,Goje payback,Bills & Fees,Savings Bank,50.00,INR,INCOME,,,,,,,,7d174e97-785e-420f-b8a8-3a0bf65951f5
2023-08-16 17:21:56.218,Samosa,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,38838b43-2d1d-4c66-9276-cdf0063701f1
2023-08-16 03:56:23.102,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,926a4567-fd8d-414c-8c48-ec703f2f5250
2023-08-16 01:30:57.325,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,398ea1da-e525-45cf-a805-daa0dfa13358
2023-08-16 01:30:53.217,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,b854b2b1-08ce-48cf-bceb-f95960c85c10
2023-08-15 01:31:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,f40e7739-463f-4d2b-936e-68b6950eca81
2023-08-14 11:41:09.051,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,20afd925-3793-4ab3-a867-e7fb520ff3ce
2023-08-14 11:41:00.721,Juice,Food & Drinks,Savings Bank,15.00,INR,EXPENSE,,,,,,,,7d6b58c4-e4dc-4509-9738-b316a8736ee4
2023-08-14 11:40:29.655,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,144f2c5e-3f37-4d91-9719-d4b47c562cd6
2023-08-12 03:04:16.418,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,7482e1e9-cf28-4fe1-b8a3-730a03f9787d
2023-08-11 02:23:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,f570d0d9-a068-4d54-890a-55150e453eae
2023-08-10 02:24:47.953,,,Cash,200.00,INR,INCOME,,,,,,,,e662e1d3-9c8e-4fc7-8036-d9294dc95651
2023-08-10 01:00:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,c0186d15-49ad-4aa8-8406-b1a1a7dfce36
2023-08-09 10:11:01.692,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,5b1faf1d-9b94-413a-b363-b378b65f51df
2023-08-08 13:26:28.313,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,52ebe9d2-8d3f-49e1-b02d-9dd33ad0e3d8
2023-08-08 03:45:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,ca1bc174-e2f0-4b9a-8d83-7e774d58b043
2023-08-07 13:27:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e2dc2523-d002-4a76-a331-76de254a1068
2023-08-05 07:31:26.364,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,9b32648e-bb30-40af-8838-7bff74dd3bf5
2023-08-05 07:31:12.973,Auto,Transport,Cash,40.00,INR,EXPENSE,,,,,,,,f541a401-9e3c-4108-b39f-b99e325dfec3
2023-08-04 18:25:31.566,Snacks,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,8d674dde-d630-4aaa-85e0-9091487f0b19
2023-08-04 13:58:29.716,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,bfd65e8c-77b0-4306-8ec7-047004acfda0
2023-08-02 07:21:44.095,Computer stuff,Bills & Fees,Savings Bank,470.00,INR,EXPENSE,,,,,,,,c1628623-7016-4fea-b5b0-98789cd57339
2023-07-31 11:50:01.801,Goje,,Savings Bank,10.00,INR,EXPENSE,,,,,,,,a799e899-e2b7-4d92-a0f1-d29af90429a6
2023-07-31 07:19:06.638,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,99c1a430-5823-4966-8af0-c07b28213b63
2023-07-31 03:03:09.712,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,ba912639-cfba-4ab4-bf3b-414ccfa96143
2023-07-29 14:13:08.456,Shawarma,Food & Drinks,Savings Bank,120.00,INR,EXPENSE,,,,,,,,102dcd09-e832-4e55-8677-671417de4d64
2023-07-28 15:05:24.026,Adjust balance,,Cash,30.00,INR,EXPENSE,,,,,,,,ad43bdce-2ca7-4d19-9df5-10c2eefd57af
2023-07-28 05:58:44.561,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e19fb581-2d37-481d-b744-bd5b9a4e68e9
2023-07-28 05:38:02.624,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,8287f257-b80e-44c7-87ec-f4fd70a0937a
2023-07-27 10:22:06.462,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a9f7ab72-5d50-4881-84c8-91c00aa8d4ef
2023-07-24 16:09:23.521,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,2f9aff7b-8bc0-4614-9d6d-6184b07c03c6
2023-07-24 16:09:16.370,,,Cash,100.00,INR,INCOME,,,,,,,,7da2abea-5a4c-4880-97e2-c1f0c390761f
2023-07-23 06:55:40.729,Chotu,Bills & Fees,Cash,20.00,INR,EXPENSE,,,,,,,,8db1d994-828b-4a9f-8cd2-4179bb49bf4b
2023-07-22 06:01:00.000,Something,Bills & Fees,Savings Bank,5.00,INR,EXPENSE,,,,,,,,dfa1e44d-0620-4ce4-8242-ea266430b8ed
2023-07-21 15:34:14.642,Recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,089f4173-a7e2-4f7c-933a-057e00445af6
2023-07-19 02:56:14.234,Adjust balance,,Cash,10.00,INR,EXPENSE,,,,,,,,3de97568-0791-4fa7-8b5f-a13f7a68d05b
2023-07-19 02:55:50.783,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a240e362-f493-4df3-8a39-34adfbbe97e9
2023-07-18 12:50:33.225,Pocket money,,Savings Bank,"1,000.00",INR,INCOME,,,,,,,,ad78f483-712e-4487-b71b-402964fbe7cf
2023-07-18 12:50:17.986,Curd,Bills & Fees,Savings Bank,48.00,INR,EXPENSE,,,,,,,,0c4246fe-d150-4138-a8c7-b2299ff02b28
2023-07-14 15:04:43.725,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,ec38a43e-49cb-4f44-b8b5-22378c8c74bd
2023-07-14 14:24:00.000,Snacks,Food & Drinks,Savings Bank,80.00,INR,EXPENSE,,,,,,,,6a488a47-74c9-40cc-a6a7-83dd6ed97bc3
2023-07-13 19:04:18.558,Adjust balance,,Savings Bank,10.00,INR,EXPENSE,,,,,,,,c8663b30-4cd4-4a7b-96d0-5be2a96ee2f9
2023-07-13 19:03:25.820,Adjust balance,,Metro Card,95.00,INR,EXPENSE,,,,,,,,993ef29d-3510-492f-8e61-ec199b5d1d31
2023-07-13 18:05:21.961,🖊️,Bills & Fees,Savings Bank,10.00,INR,EXPENSE,,,,,,,,df266437-f9d9-4a78-b890-8d347d1fab6e
2023-07-12 12:30:17.265,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,27d77e31-bbd0-4d6e-8468-5a0d73581213
2023-07-12 12:29:43.822,Juice,Food & Drinks,Cash,20.00,INR,EXPENSE,,,,,,,,c883d05c-6c53-4729-bdb8-ecfe4da468ae
2023-07-12 12:29:31.596,Snacks,Food & Drinks,Savings Bank,50.00,INR,EXPENSE,,,,,,,,ddb5295f-fb86-4c07-bc24-b2fc1c3aeb9e
2023-07-12 12:29:17.648,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,d25fd475-979c-4f42-8fff-b255016c0409
2023-07-10 11:56:25.016,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,2e579c11-d7a1-453c-8318-feb91dcb05f6
2023-07-05 11:40:48.962,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,abff004c-4d99-4551-bac8-6e04b76a5845
2023-07-05 03:13:37.014,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7b97733d-cb97-414f-81aa-ebf099b4c360
2023-07-04 12:07:10.168,,,Cash,210.00,INR,INCOME,,,,,,,,2b2acaea-692a-4c89-8ee8-b4e1fb151e92
2023-07-04 02:56:22.663,Pen,Bills & Fees,Savings Bank,10.00,INR,EXPENSE,,,,,,,,abf7ad8f-9353-4b09-899b-236d4d77ee62
2023-07-04 01:15:37.973,,,Savings Bank,84.00,INR,INCOME,,,,,,,,fcdb71e4-17e9-41ce-9b10-220ef7a7d601
2023-06-13 18:09:08.763,,Food & Drinks,Savings Bank,60.00,INR,EXPENSE,,,,,,,,5106be05-0fec-410f-9f94-867da62bdf68
2023-06-12 18:05:00.000,Goje,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,d523fbfe-72f9-4b2d-89f2-001760b5a044
2023-06-11 10:05:00.000,Mom,Bills & Fees,Savings Bank,"11,500.00",INR,EXPENSE,,,,,,,,94eaf4b1-5de7-43a6-ba81-61432cdaeff4
2023-06-10 10:03:00.000,Book,Bills & Fees,Savings Bank,180.00,INR,EXPENSE,,,,,,,,02e8c1fc-f7c6-4070-a6fd-38aa6cd1b362
2023-06-10 05:05:26.229,,,Savings Bank,0.00,INR,TRANSFER,100.00,INR,Metro Card,100.00,INR,,,84ae40f7-762e-433c-a237-0794c1b28d44
2023-06-10 04:04:00.000,Salary,Bills & Fees,Savings Bank,"8,000.00",INR,INCOME,,,,,,,,8643e457-1f9b-4eb2-8494-484e813a36de
2023-06-10 03:21:34.716,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b0719a39-9294-49a1-b593-25178bc842c4
2023-06-09 13:23:56.829,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,cbdf647e-99a6-467b-a4d8-f34f08e6fe65
2023-06-09 03:44:45.975,,,Cash,3.00,INR,INCOME,,,,,,,,0692b2cb-9634-4d0e-aafa-fa5d97845770
2023-06-09 03:44:35.554,Bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,688d1286-15e4-4c5e-9000-8b811ed3bd68
2023-06-09 02:53:59.302,Maa,,Cash,50.00,INR,EXPENSE,,,,,,,,171bd281-ebb9-499f-a599-009830083136
2023-06-08 03:49:50.091,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,cd739e89-208b-466e-823d-f3fb049605b3
2023-06-07 15:20:03.899,Juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,43810d4f-c3e8-45af-b9c3-7e0a9ed088e9
2023-06-07 15:19:49.292,Exam fees,Bills & Fees,Savings Bank,800.00,INR,EXPENSE,,,,,,,,7e80edad-0ce2-4d79-bb56-7a1de4cbc7a5
2023-06-07 04:21:48.834,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a6e6fec9-f06d-4cd6-9b81-783d922c06c6
2023-06-07 04:21:35.377,Record books,Bills & Fees,Savings Bank,360.00,INR,EXPENSE,,,,,,,,e590c487-ad68-44ef-85b9-dd256dd56620
2023-06-06 18:02:03.074,Chotu,,Savings Bank,0.00,INR,TRANSFER,170.00,INR,Cash,170.00,INR,,,08303f91-3211-425a-a45e-ff2fc53e001a
2023-06-06 18:01:41.671,Adjust,,Cash,60.00,INR,EXPENSE,,,,,,,,fa8ed10d-41a6-48fe-b6ff-eaafdd2b1bce
2023-06-06 18:01:18.614,Adjust,,Cash,100.00,INR,EXPENSE,,,,,,,,9069e92f-7267-4051-920b-a727fce83002
2023-06-06 04:14:57.334,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,71171976-ee8f-41e5-994e-9e3aac003379
2023-06-05 13:00:00.000,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,02661093-406d-4b37-a24e-89d428735c04
2023-06-05 12:30:00.000,Juice,Food & Drinks,Savings Bank,10.00,INR,EXPENSE,,,,,,,,084785e2-78e7-4f96-a268-534e379a016f
2023-06-05 12:30:00.000,Snacks,Food & Drinks,Savings Bank,25.00,INR,EXPENSE,,,,,,,,1eac3398-5799-4102-b251-7ee015475049
2023-06-05 03:16:08.866,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,403e623d-4959-4701-8fc4-fcc9d3314f9b
2023-06-04 18:47:36.659,Adjust,,Savings Bank,40.00,INR,EXPENSE,,,,,,,,1598d104-95db-4207-84a3-f356e107ec17
2023-06-03 11:48:00.000,Juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,76bfa357-9f91-47e0-9601-a7548e83ab40
2023-06-03 08:04:55.844,Juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,c5cf3faa-f59a-4f63-9352-403af78512bb
2023-06-02 12:14:12.385,Bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,d30abfea-00e4-4b4b-a0df-f89af292c59c
2023-06-01 12:20:58.789,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,3b148ac0-f80c-418e-87f8-cdeb0524aa5b
2023-06-01 04:20:00.000,Medic,Bills & Fees,Savings Bank,53.27,INR,EXPENSE,,,,,,,,6947bdc6-5ae5-4402-9773-44fcd77664a9
2023-05-31 13:02:43.008,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,13c2d9c2-ec0b-4641-92d9-1d47d46856c5
2023-05-31 04:17:20.895,Bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a6108fae-4158-4f92-abc8-98d2164713e4
2023-05-30 03:39:15.249,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,bf742954-8ced-4b05-8abb-f83d60a5ddc8
2023-05-30 03:39:06.540,Maa,,Cash,10.00,INR,EXPENSE,,,,,,,,a9412a4a-1be4-4643-9591-27d952b5aa36
