,Date,Amount,Type,Normalized_Amount,dataset
2346,2024-04-23,795.0,EXPENSE,0.7957957957957958,1
2347,2024-04-24,60.0,EXPENSE,0.06006006006006006,1
2348,2024-04-24,50.0,EXPENSE,0.05005005005005005,1
2349,2024-04-24,100.0,EXPENSE,0.1001001001001001,1
2350,2024-04-24,699.0,EXPENSE,0.6996996996996997,1
2351,2024-04-25,100.0,EXPENSE,0.1001001001001001,1
2352,2024-04-25,20.0,EXPENSE,0.02002002002002002,1
2353,2024-04-26,100.0,EXPENSE,0.1001001001001001,1
2354,2024-04-26,60.0,EXPENSE,0.06006006006006006,1
2355,2024-04-26,49.0,EXPENSE,0.04904904904904905,1
2356,2024-04-26,120.0,EXPENSE,0.12012012012012012,1
2357,2024-04-26,10.0,EXPENSE,0.01001001001001001,1
2358,2024-04-26,500.0,EXPENSE,0.5005005005005005,1
2359,2024-04-26,49.0,EXPENSE,0.04904904904904905,1
2360,2024-04-27,100.0,EXPENSE,0.1001001001001001,1
2361,2024-04-27,300.0,INCOME,0.3003003003003003,1
2362,2024-04-27,100.0,INCOME,0.1001001001001001,1
2363,2024-04-27,100.0,EXPENSE,0.1001001001001001,1
2364,2024-04-27,60.0,EXPENSE,0.06006006006006006,1
2365,2024-04-27,120.0,EXPENSE,0.12012012012012012,1
2366,2024-04-27,60.0,EXPENSE,0.06006006006006006,1
2367,2024-04-27,90.0,EXPENSE,0.09009009009009009,1
2368,2024-04-27,40.0,EXPENSE,0.04004004004004004,1
2369,2024-04-27,100.0,EXPENSE,0.1001001001001001,1
2370,2024-04-28,30.0,EXPENSE,0.03003003003003003,1
2371,2024-04-28,500.0,EXPENSE,0.5005005005005005,1
2372,2024-04-29,35.0,EXPENSE,0.035035035035035036,1
2373,2024-04-29,10.0,EXPENSE,0.01001001001001001,1
2374,2024-04-29,80.0,EXPENSE,0.08008008008008008,1
2375,2024-04-29,35.0,EXPENSE,0.035035035035035036,1
2376,2024-04-29,10.0,EXPENSE,0.01001001001001001,1
2377,2024-04-30,90.0,EXPENSE,0.09009009009009009,1
2378,2024-04-30,35.0,EXPENSE,0.035035035035035036,1
2379,2024-04-30,35.0,EXPENSE,0.035035035035035036,1
2380,2024-04-30,10.0,EXPENSE,0.01001001001001001,1
2381,2024-05-01,30.0,EXPENSE,0.03003003003003003,1
2382,2024-05-01,35.0,EXPENSE,0.035035035035035036,1
2383,2024-05-01,35.0,EXPENSE,0.035035035035035036,1
2384,2024-05-01,0.0,TRANSFER,1e-06,1
2385,2024-05-01,0.0,TRANSFER,1e-06,1
2386,2024-05-01,60.0,EXPENSE,0.06006006006006006,1
2387,2024-05-01,155.0,EXPENSE,0.15515515515515516,1
2388,2024-05-01,30.0,EXPENSE,0.03003003003003003,1
2389,2024-05-02,199.0,EXPENSE,0.1991991991991992,1
2390,2024-05-02,0.0,TRANSFER,1e-06,1
2391,2024-05-02,30.0,EXPENSE,0.03003003003003003,1
2392,2024-05-02,80.0,EXPENSE,0.08008008008008008,1
2393,2024-05-02,20.0,EXPENSE,0.02002002002002002,1
2394,2024-05-02,10.0,EXPENSE,0.01001001001001001,1
2395,2024-05-02,80.0,EXPENSE,0.08008008008008008,1
2396,2024-05-03,50.0,EXPENSE,0.05005005005005005,1
2397,2024-05-03,266.9,EXPENSE,0.26716716716716715,1
2398,2024-05-03,100.0,EXPENSE,0.1001001001001001,1
2399,2024-05-04,20.0,EXPENSE,0.02002002002002002,1
2400,2024-05-04,200.0,EXPENSE,0.2002002002002002,1
2401,2024-05-06,30.0,EXPENSE,0.03003003003003003,1
2402,2024-05-06,80.0,INCOME,0.08008008008008008,1
2403,2024-05-06,100.0,EXPENSE,0.1001001001001001,1
2404,2024-05-06,40.0,EXPENSE,0.04004004004004004,1
2405,2024-05-06,35.0,EXPENSE,0.035035035035035036,1
2406,2024-05-06,35.0,EXPENSE,0.035035035035035036,1
2407,2024-05-06,100.0,EXPENSE,0.1001001001001001,1
2408,2024-05-06,10.0,EXPENSE,0.01001001001001001,1
2409,2024-05-07,10.0,EXPENSE,0.01001001001001001,1
2410,2024-05-07,120.0,EXPENSE,0.12012012012012012,1
2411,2024-05-07,35.0,EXPENSE,0.035035035035035036,1
2412,2024-05-07,35.0,EXPENSE,0.035035035035035036,1
2413,2024-05-08,10.0,EXPENSE,0.01001001001001001,1
2414,2024-05-08,35.0,EXPENSE,0.035035035035035036,1
2415,2024-05-08,35.0,EXPENSE,0.035035035035035036,1
2416,2024-05-08,10.0,EXPENSE,0.01001001001001001,1
2417,2024-05-08,80.0,EXPENSE,0.08008008008008008,1
2418,2024-05-09,30.0,EXPENSE,0.03003003003003003,1
2419,2024-05-09,20.0,EXPENSE,0.02002002002002002,1
2420,2024-05-10,35.0,EXPENSE,0.035035035035035036,1
2421,2024-05-10,35.0,EXPENSE,0.035035035035035036,1
2422,2024-05-10,60.0,EXPENSE,0.06006006006006006,1
2423,2024-05-12,30.0,EXPENSE,0.03003003003003003,1
2424,2024-05-14,35.0,EXPENSE,0.035035035035035036,1
2425,2024-05-14,35.0,EXPENSE,0.035035035035035036,1
2426,2024-05-14,20.0,EXPENSE,0.02002002002002002,1
2427,2024-05-14,10.0,EXPENSE,0.01001001001001001,1
2428,2024-05-14,0.0,TRANSFER,1e-06,1
2429,2024-05-15,35.0,EXPENSE,0.035035035035035036,1
2430,2024-05-15,10.0,EXPENSE,0.01001001001001001,1
2431,2024-05-15,35.0,EXPENSE,0.035035035035035036,1
2432,2024-05-15,220.0,EXPENSE,0.22022022022022023,1
2433,2024-05-15,130.0,EXPENSE,0.13013013013013014,1
2434,2024-05-16,30.0,EXPENSE,0.03003003003003003,1
2435,2024-05-17,30.0,EXPENSE,0.03003003003003003,1
2436,2024-05-19,14.0,EXPENSE,0.014014014014014014,1
2437,2024-05-20,75.0,EXPENSE,0.07507507507507508,1
2438,2024-05-20,20.0,EXPENSE,0.02002002002002002,1
2439,2024-05-21,40.0,EXPENSE,0.04004004004004004,1
2440,2024-05-21,100.0,EXPENSE,0.1001001001001001,1
2441,2024-05-21,35.0,EXPENSE,0.035035035035035036,1
2442,2024-05-21,50.0,EXPENSE,0.05005005005005005,1
2443,2024-05-21,10.0,EXPENSE,0.01001001001001001,1
2444,2024-05-21,470.82,EXPENSE,0.47129129129129127,1
2445,2024-05-21,259.0,EXPENSE,0.25925925925925924,1
2446,2024-05-23,30.0,EXPENSE,0.03003003003003003,1
2447,2024-05-24,555.0,EXPENSE,0.5555555555555556,1
2448,2024-05-24,30.0,EXPENSE,0.03003003003003003,1
2449,2024-05-24,20.0,EXPENSE,0.02002002002002002,1
2450,2024-05-24,40.0,EXPENSE,0.04004004004004004,1
2451,2024-05-25,20.0,EXPENSE,0.02002002002002002,1
2452,2024-05-25,70.0,EXPENSE,0.07007007007007007,1
2453,2024-05-25,60.0,EXPENSE,0.06006006006006006,1
2454,2024-05-25,20.0,EXPENSE,0.02002002002002002,1
2455,2024-05-26,20.0,EXPENSE,0.02002002002002002,1
2456,2024-05-26,250.0,EXPENSE,0.2502502502502503,1
2457,2024-05-26,4.0,EXPENSE,0.004004004004004004,1
2458,2024-05-27,30.0,EXPENSE,0.03003003003003003,1
2459,2024-05-27,56.0,EXPENSE,0.056056056056056056,1
2460,2024-05-27,500.0,EXPENSE,0.5005005005005005,1
2461,2024-05-27,155.0,EXPENSE,0.15515515515515516,1
2462,2024-05-28,20.0,EXPENSE,0.02002002002002002,1
2463,2024-05-28,0.0,TRANSFER,1e-06,1
2464,2024-05-28,35.0,EXPENSE,0.035035035035035036,1
2465,2024-05-28,30.0,EXPENSE,0.03003003003003003,1
2466,2024-05-28,160.0,EXPENSE,0.16016016016016016,1
2467,2024-05-29,30.0,EXPENSE,0.03003003003003003,1
2468,2024-05-29,11.0,INCOME,0.011011011011011011,1
2469,2024-05-29,35.0,EXPENSE,0.035035035035035036,1
2470,2024-05-30,190.0,EXPENSE,0.19019019019019018,1
2471,2024-05-31,10.0,EXPENSE,0.01001001001001001,1
2472,2024-05-31,100.0,EXPENSE,0.1001001001001001,1
2473,2024-05-31,30.0,EXPENSE,0.03003003003003003,1
2474,2024-05-31,54.0,EXPENSE,0.05405405405405406,1
2475,2024-05-31,520.0,EXPENSE,0.5205205205205206,1
2476,2024-06-03,100.0,EXPENSE,0.1001001001001001,1
2477,2024-06-03,300.0,EXPENSE,0.3003003003003003,1
2478,2024-06-03,90.0,EXPENSE,0.09009009009009009,1
2479,2024-06-04,200.0,EXPENSE,0.2002002002002002,1
2480,2024-06-05,70.0,INCOME,0.07007007007007007,1
2481,2024-06-05,200.0,INCOME,0.2002002002002002,1
2482,2024-06-05,199.0,EXPENSE,0.1991991991991992,1
2483,2024-06-05,10.0,EXPENSE,0.01001001001001001,1
2484,2024-06-05,155.0,EXPENSE,0.15515515515515516,1
2485,2024-06-05,67.0,EXPENSE,0.06706706706706707,1
2486,2024-06-05,30.0,EXPENSE,0.03003003003003003,1
2487,2024-06-05,0.0,TRANSFER,1e-06,1
2488,2024-06-05,200.0,EXPENSE,0.2002002002002002,1
2489,2024-06-05,175.0,EXPENSE,0.17517517517517517,1
2490,2024-06-07,100.0,INCOME,0.1001001001001001,1
2491,2024-06-07,200.0,INCOME,0.2002002002002002,1
2492,2024-06-07,100.0,EXPENSE,0.1001001001001001,1
2493,2024-06-07,100.0,EXPENSE,0.1001001001001001,1
2494,2024-06-07,90.0,EXPENSE,0.09009009009009009,1
2495,2024-06-07,500.0,EXPENSE,0.5005005005005005,1
2496,2024-06-09,198.88,EXPENSE,0.19907907907907907,1
2497,2024-06-09,799.0,EXPENSE,0.7997997997997998,1
2498,2024-06-09,200.0,EXPENSE,0.2002002002002002,1
2499,2024-06-10,30.0,EXPENSE,0.03003003003003003,1
2500,2024-06-11,10.0,EXPENSE,0.01001001001001001,1
2501,2024-06-13,200.0,EXPENSE,0.2002002002002002,1
2502,2024-06-13,208.5,EXPENSE,0.2087087087087087,1
2503,2024-06-14,100.0,EXPENSE,0.1001001001001001,1
2504,2024-06-14,100.0,INCOME,0.1001001001001001,1
2505,2024-06-14,100.0,EXPENSE,0.1001001001001001,1
2506,2024-06-15,500.0,EXPENSE,0.5005005005005005,1
2507,2024-06-16,0.0,TRANSFER,1e-06,1
2508,2024-06-16,500.0,EXPENSE,0.5005005005005005,1
2509,2024-06-16,200.0,EXPENSE,0.2002002002002002,1
2510,2024-06-16,170.0,EXPENSE,0.17017017017017017,1
2511,2024-06-16,500.0,EXPENSE,0.5005005005005005,1
2512,2024-06-17,120.0,EXPENSE,0.12012012012012012,1
2513,2024-06-17,250.0,EXPENSE,0.2502502502502503,1
2514,2024-06-17,20.0,EXPENSE,0.02002002002002002,1
2515,2024-06-17,260.0,EXPENSE,0.2602602602602603,1
2516,2024-06-17,20.0,EXPENSE,0.02002002002002002,1
2517,2024-06-19,20.0,EXPENSE,0.02002002002002002,1
2518,2024-06-20,259.0,EXPENSE,0.25925925925925924,1
2519,2024-06-20,20.0,EXPENSE,0.02002002002002002,1
2520,2024-06-20,60.0,EXPENSE,0.06006006006006006,1
2521,2024-06-21,40.0,EXPENSE,0.04004004004004004,1
2522,2024-06-23,600.0,EXPENSE,0.6006006006006006,1
2523,2024-06-23,44.0,EXPENSE,0.044044044044044044,1
2524,2024-06-23,102.0,EXPENSE,0.1021021021021021,1
2525,2024-06-23,70.0,EXPENSE,0.07007007007007007,1
2526,2024-06-23,20.0,EXPENSE,0.02002002002002002,1
2527,2024-06-23,240.0,EXPENSE,0.24024024024024024,1
2528,2024-06-24,20.0,EXPENSE,0.02002002002002002,1
2529,2024-06-26,20.0,EXPENSE,0.02002002002002002,1
2530,2024-06-26,200.0,EXPENSE,0.2002002002002002,1
2531,2024-06-27,0.0,TRANSFER,1e-06,1
2532,2024-06-27,200.0,EXPENSE,0.2002002002002002,1
2533,2024-06-27,10.0,EXPENSE,0.01001001001001001,1
2534,2024-06-27,20.0,EXPENSE,0.02002002002002002,1
2535,2024-06-27,150.0,EXPENSE,0.15015015015015015,1
2536,2024-06-27,500.0,EXPENSE,0.5005005005005005,1
2537,2024-06-27,50.0,EXPENSE,0.05005005005005005,1
2538,2024-06-27,95.0,EXPENSE,0.09509509509509509,1
2539,2024-06-27,100.0,EXPENSE,0.1001001001001001,1
2540,2024-06-27,207.0,EXPENSE,0.2072072072072072,1
2541,2024-06-27,20.0,EXPENSE,0.02002002002002002,1
2542,2024-06-27,20.0,EXPENSE,0.02002002002002002,1
2543,2024-06-27,40.0,EXPENSE,0.04004004004004004,1
2544,2024-06-28,358.0,EXPENSE,0.35835835835835833,1
2545,2024-06-28,10.0,EXPENSE,0.01001001001001001,1
2546,2024-06-28,10.0,EXPENSE,0.01001001001001001,1
2547,2024-06-28,30.0,EXPENSE,0.03003003003003003,1
2548,2024-06-28,25.0,EXPENSE,0.025025025025025027,1
2549,2024-06-29,266.9,EXPENSE,0.26716716716716715,1
2550,2024-06-29,20.0,EXPENSE,0.02002002002002002,1
2551,2024-06-29,30.0,EXPENSE,0.03003003003003003,1
2552,2024-06-29,180.0,EXPENSE,0.18018018018018017,1
2553,2024-06-29,20.0,EXPENSE,0.02002002002002002,1
2554,2024-06-30,71.0,INCOME,0.07107107107107107,1
2555,2024-06-30,60.0,EXPENSE,0.06006006006006006,1
2556,2024-06-30,520.0,EXPENSE,0.5205205205205206,1
2557,2024-07-01,42.0,EXPENSE,0.042042042042042045,1
2558,2024-07-01,13.0,EXPENSE,0.013013013013013013,1
2559,2024-07-01,259.0,EXPENSE,0.25925925925925924,1
2560,2024-07-01,500.0,EXPENSE,0.5005005005005005,1
2561,2024-07-02,120.0,EXPENSE,0.12012012012012012,1
2562,2024-07-03,200.0,EXPENSE,0.2002002002002002,1
2563,2024-07-03,199.0,EXPENSE,0.1991991991991992,1
2564,2024-07-07,30.0,EXPENSE,0.03003003003003003,1
2565,2024-07-10,30.0,EXPENSE,0.03003003003003003,1
2566,2024-07-10,50.0,EXPENSE,0.05005005005005005,1
2567,2024-07-12,50.0,EXPENSE,0.05005005005005005,1
2568,2024-07-12,50.0,EXPENSE,0.05005005005005005,1
2569,2024-07-12,300.0,EXPENSE,0.3003003003003003,1
2570,2024-07-12,41.0,INCOME,0.04104104104104104,1
2571,2024-07-14,90.0,EXPENSE,0.09009009009009009,1
2572,2024-07-14,171.0,EXPENSE,0.17117117117117117,1
2573,2024-07-15,3.0,EXPENSE,0.003003003003003003,1
2574,2024-07-20,50.0,EXPENSE,0.05005005005005005,1
2575,2024-07-20,30.0,EXPENSE,0.03003003003003003,1
2576,2024-07-20,0.0,INCOME,1e-06,1
2577,2024-07-26,70.0,EXPENSE,0.07007007007007007,1
2578,2024-07-31,300.0,EXPENSE,0.3003003003003003,1
2579,2024-07-31,22.0,EXPENSE,0.022022022022022022,1
2580,2024-08-01,500.0,EXPENSE,0.5005005005005005,1
2581,2024-08-01,152.0,EXPENSE,0.15215215215215216,1
2582,2024-08-02,102.0,EXPENSE,0.1021021021021021,1
2583,2024-08-02,74.0,EXPENSE,0.07407407407407407,1
2584,2024-08-02,100.0,EXPENSE,0.1001001001001001,1
2585,2024-08-02,30.0,EXPENSE,0.03003003003003003,1
2586,2024-08-04,500.0,EXPENSE,0.5005005005005005,1
2587,2024-08-04,4.0,INCOME,0.004004004004004004,1
2588,2024-08-07,200.0,EXPENSE,0.2002002002002002,1
2589,2024-08-09,10.0,EXPENSE,0.01001001001001001,1
2590,2024-08-10,40.0,EXPENSE,0.04004004004004004,1
2591,2024-08-11,45.0,EXPENSE,0.04504504504504504,1
